station_id,persistent_station_bias_raw_cent_l,persistent_bias_months,persistent_bias_observations,persistent_station_bias_cent_l,persistent_bias_confidence,persistence_status,fuel,ville,cp,code_departement,code_region
3190006,-1.339715590718912,5,5,-0.60896163214496,INSUFFICIENT,PROVISIONAL,GAZOLE,Vallon-en-sully,03190,03,84
32000001,-2.321541960142179,20,20,-1.785801507801676,HIGH,NORMAL,GAZOLE,Auch,32000,32,76
32000002,7.8081456284297275,20,20,6.006265868022867,HIGH,ELEVATED,GAZOLE,AUCH,32000,32,76
32000004,-2.0918543715702924,20,20,-1.6091187473617634,HIGH,NORMAL,GAZOLE,AUCH,32000,32,76
32000005,11.49489633432063,17,17,8.496227725367422,MEDIUM,ELEVATED,GAZOLE,AUCH,32000,32,76
32000006,-2.0418543715702757,20,20,-1.570657208900212,HIGH,NORMAL,GAZOLE,AUCH,32000,32,76
32000008,2.2081456284297225,20,20,1.6985735603305558,HIGH,NORMAL,GAZOLE,AUCH,32000,32,76
3200002,7.615244754562044,14,14,5.33067132819343,MEDIUM,ELEVATED,GAZOLE,VICHY,03200,03,84
3200003,8.615244754562044,20,20,6.62711134966311,HIGH,ELEVATED,GAZOLE,VICHY,03200,03,84
3200005,-0.884755245437952,20,20,-0.6805809580291939,HIGH,NORMAL,GAZOLE,VICHY,03200,03,84
32100001,8.962019745395022,12,12,5.974679830263348,MEDIUM,ELEVATED,GAZOLE,Condom,32100,32,76
32100002,-2.740344630903861,20,20,-2.1079574083875854,HIGH,NORMAL,GAZOLE,Condom,32100,32,76
32100003,-0.5903446309038649,20,20,-0.4541112545414346,HIGH,NORMAL,GAZOLE,Condom,32100,32,76
32100004,1.5620197453949927,3,3,0.5206732484649975,INSUFFICIENT,PROVISIONAL,GAZOLE,condom,32100,32,76
3210001,2.510284409281097,20,20,1.9309880071393053,HIGH,NORMAL,GAZOLE,SOUVIGNY,03210,03,84
32110001,-0.3903446309038646,20,20,-0.30026510069528045,HIGH,NORMAL,GAZOLE,NOGARO,32110,32,76
32110003,0.4096553690961362,20,20,0.3151195146893355,HIGH,NORMAL,GAZOLE,NOGARO,32110,32,76
32120002,-2.5968147168512243,20,20,-1.9975497821932495,HIGH,NORMAL,GAZOLE,MAUVEZIN,32120,32,76
32130003,-0.10359392501296405,20,20,-0.07968763462535697,HIGH,NORMAL,GAZOLE,Samatan,32130,32,76
32130004,7.646406074987037,20,20,5.881850826913105,HIGH,ELEVATED,GAZOLE,SAMATAN,32130,32,76
32140001,-0.8483238901984156,20,20,-0.6525568386141658,HIGH,NORMAL,GAZOLE,Masseube,32140,32,76
32150002,-1.6035939250129876,20,20,-1.233533788471529,HIGH,NORMAL,GAZOLE,Cazaubon,32150,32,76
32150003,8.946406074987037,18,18,6.709804556240278,HIGH,ELEVATED,GAZOLE,Cazaubon,32150,32,76
32160001,-1.5968147168512234,20,20,-1.2283190129624797,HIGH,NORMAL,GAZOLE,Plaisance,32160,32,76
32190001,-0.3903446309038646,18,18,-0.29275847317789844,HIGH,NORMAL,GAZOLE,VIC-FEZENSAC,32190,32,76
32190002,7.803185283148773,4,4,3.121274113259509,INSUFFICIENT,PROVISIONAL,GAZOLE,Dému,32190,32,76
32190003,-0.6403446309038593,19,19,-0.48666191948693305,HIGH,NORMAL,GAZOLE,VIC-FEZENSAC,32190,32,76
32190005,3.403185283148759,9,9,2.0419111698892554,LOW,PROVISIONAL,GAZOLE,Dému,32190,32,76
32200001,-0.10020432093209863,20,20,-0.07708024687084511,HIGH,NORMAL,GAZOLE,GIMONT,32200,32,76
32200006,14.996406074987036,19,19,11.397268616990148,HIGH,HIGH,GAZOLE,Gimont,32200,32,76
32220001,-0.6403446309038593,20,20,-0.4925727930029687,HIGH,NORMAL,GAZOLE,Lombez,32220,32,76
32230003,-2.9968147168512247,20,20,-2.3052420898855575,HIGH,NORMAL,GAZOLE,MARCIAC,32230,32,76
32250001,-0.9968147168512228,14,14,-0.697770301795856,MEDIUM,NORMAL,GAZOLE,MONTREAL du GERS,32250,32,76
32260002,0.5516761098015857,20,20,0.42436623830891207,HIGH,NORMAL,GAZOLE,Seissan,32260,32,76
32300001,1.8096553690961374,20,20,1.3920425916124135,HIGH,NORMAL,GAZOLE,MIRANDE,32300,32,76
32300002,2.309655369096138,20,20,1.7766579762277983,HIGH,NORMAL,GAZOLE,MIRANDE,32300,32,76
32300003,10.659655369096141,19,19,8.101338080513067,HIGH,ELEVATED,GAZOLE,MIRANDE,32300,32,76
32310004,1.003185283148801,19,19,0.7624208151930888,HIGH,NORMAL,GAZOLE,Valence-sur-Baïse,32310,32,76
32340001,-0.49681471685121137,19,19,-0.3775791848069206,HIGH,NORMAL,GAZOLE,MIRADOUX,32340,32,76
32380001,-2.494450340552341,20,20,-1.9188079542710315,HIGH,NORMAL,GAZOLE,SAINT-CLAR,32380,32,76
32400001,-0.040344630903858786,12,12,-0.026896420602572524,MEDIUM,NORMAL,GAZOLE,RISCLE,32400,32,76
32400003,10.709655369096133,20,20,8.238196437766256,HIGH,ELEVATED,GAZOLE,Riscle,32400,32,76
32400006,-0.9403446309038928,8,8,-0.5373397890879387,LOW,PROVISIONAL,GAZOLE,RISCLE,32400,32,76
3240003,8.461139612232792,20,20,6.508568932486763,HIGH,ELEVATED,GAZOLE,Deux-Chaises,03240,03,84
32460001,1.1540404861004587,20,20,0.8877234508465067,HIGH,NORMAL,GAZOLE,Le Houga,32460,32,76
32500001,-0.803166607196725,20,20,-0.6178204670744039,HIGH,NORMAL,GAZOLE,FLEURANCE,32500,32,76
32500002,7.446833392803265,20,20,5.728333379079435,HIGH,ELEVATED,GAZOLE,FLEURANCE,32500,32,76
32500003,12.546833392803258,10,10,7.841770870502036,LOW,PROVISIONAL,GAZOLE,Fleurance,32500,32,76
32500005,11.39489633432062,17,17,8.422314681889153,MEDIUM,ELEVATED,GAZOLE,Fleurance,32500,32,76
32500007,-2.505103665679381,20,20,-1.9270028197533702,HIGH,NORMAL,GAZOLE,Fleurance,32500,32,76
3250002,-3.7897155907189086,20,20,-2.9151658390145454,HIGH,NORMAL,GAZOLE,Le Mayet-de-Montagne,03250,03,84
32550001,7.808145628429716,18,18,5.856109221322288,HIGH,ELEVATED,GAZOLE,PAVIE,32550,32,76
32600001,-0.6403446309038593,20,20,-0.4925727930029687,HIGH,NORMAL,GAZOLE,L'Isle-Jourdain,32600,32,76
32600002,0.8096553690961253,20,20,0.6228118223816348,HIGH,NORMAL,GAZOLE,L'ISLE-JOURDAIN,32600,32,76
3260001,-4.7927345047325005,20,20,-3.6867188497942314,HIGH,NORMAL,GAZOLE,Saint-Germain-des-Fossés,03260,03,84
32700001,13.958145628429738,13,13,9.550310166820347,MEDIUM,ELEVATED,GAZOLE,LECTOURE,32700,32,76
32700002,-2.917397485728107,20,20,-2.244151912098544,HIGH,NORMAL,GAZOLE,LECTOURE,32700,32,76
3270002,-1.2927345047325085,11,11,-0.8364752677680938,LOW,PROVISIONAL,GAZOLE,Saint-Yorre,03270,03,84
32800001,-2.103593925012966,20,20,-1.6181491730868969,HIGH,NORMAL,GAZOLE,Eauze,32800,32,76
32800003,-2.103593925012966,20,20,-1.6181491730868969,HIGH,NORMAL,GAZOLE,EAUZE,32800,32,76
32810003,13.700166369135165,18,18,10.275124776851372,HIGH,HIGH,GAZOLE,Preignan,32810,32,76
3290001,4.666754495228462,20,20,3.5898111501757395,HIGH,NORMAL,GAZOLE,Dompierre-sur-Besbre,03290,03,84
3290002,1.96675449522846,20,20,1.5128880732526615,HIGH,NORMAL,GAZOLE,DOMPIERRE SUR BESBRE,03290,03,84
3290003,7.716754495228448,15,15,5.511967496591749,MEDIUM,ELEVATED,GAZOLE,DOMPIERRE SUR BESBRE,03290,03,84
3300001,-0.09800453954706201,20,20,-0.07538810734389385,HIGH,NORMAL,GAZOLE,CUSSET,03300,03,84
33000010,-1.0567903646177408,20,20,-0.8129156650905698,HIGH,NORMAL,GAZOLE,Bordeaux,33200,33,75
33000014,2.479960341273157,20,20,1.9076618009793516,HIGH,NORMAL,GAZOLE,BORDEAUX,33000,33,75
33000015,2.2299603412731512,20,20,1.7153541086716548,HIGH,NORMAL,GAZOLE,BORDEAUX,33000,33,75
33000016,4.9432096353822645,20,20,3.8024689502940494,HIGH,NORMAL,GAZOLE,BORDEAUX,33000,33,75
3300002,8.201995460452945,12,12,5.467996973635297,MEDIUM,ELEVATED,GAZOLE,CUSSET,03300,03,84
33000021,8.943209635382257,20,20,6.879392027217121,HIGH,ELEVATED,GAZOLE,BORDEAUX,33800,33,75
33000022,9.479960341273163,20,20,7.292277185594741,HIGH,ELEVATED,GAZOLE,BORDEAUX,33000,33,75
33000023,-0.5567903646177292,20,20,-0.4283002804751763,HIGH,NORMAL,GAZOLE,BORDEAUX,33100,33,75
33000024,-0.3200396587268455,20,20,-0.2461843528668042,HIGH,NORMAL,GAZOLE,BORDEAUX,33000,33,75
3300003,-0.5980045395470626,20,20,-0.4600034919592789,HIGH,NORMAL,GAZOLE,CUSSET,03300,03,84
3300004,-2.5927345047325097,16,16,-1.885625094350916,MEDIUM,NORMAL,GAZOLE,CREUZIER LE NEUF,03300,03,84
33080001,-4.356790364617733,20,20,-3.351377203552102,HIGH,NORMAL,GAZOLE,BORDEAUX,33300,33,75
33100001,-0.45679036461774025,10,10,-0.28549397788608766,LOW,PROVISIONAL,GAZOLE,BORDEAUX,33100,33,75
3310002,1.0572654952674991,20,20,0.8132811502057685,HIGH,NORMAL,GAZOLE,Néris-les-Bains,03310,03,84
33110003,4.079960341273147,6,6,2.0399801706365737,LOW,PROVISIONAL,GAZOLE,LE BOUSCAT,33110,33,75
33110007,-1.138415011672299,20,20,-0.8757038551325377,HIGH,NORMAL,GAZOLE,LE BOUSCAT,33110,33,75
33110009,5.479960341273161,11,11,3.545856691412045,LOW,PROVISIONAL,GAZOLE,LE BOUSCAT,33110,33,75
33112001,-1.783250340187517,7,7,-0.9602117216394321,LOW,PROVISIONAL,GAZOLE,SAINT-LAURENT-MéDOC,33112,33,75
33113002,-2.784105543139181,20,20,-2.1416196485686005,HIGH,NORMAL,GAZOLE,SAINT-SYMPHORIEN,33113,33,75
33114001,0.11589445686083272,20,20,0.08914958220064054,HIGH,NORMAL,GAZOLE,LE BARP,33114,33,75
33120003,9.020854802141784,20,20,6.939119078570603,HIGH,ELEVATED,GAZOLE,ARCACHON,33120,33,75
33120007,9.97085480214178,20,20,7.6698883093398305,HIGH,ELEVATED,GAZOLE,ARCACHON,33120,33,75
33121002,1.5658944568608175,20,20,1.2045341975852444,HIGH,NORMAL,GAZOLE,CARCANS,33121,33,75
33124001,7.814385283513642,20,20,6.011065602702801,HIGH,ELEVATED,GAZOLE,AILLAS,33124,33,75
33127002,15.620854802141768,15,15,11.157753430101263,MEDIUM,HIGH,GAZOLE,Saint-Jean-d'Illac,33127,33,75
33127004,0.4352303760876821,20,20,0.3347925969905247,HIGH,NORMAL,GAZOLE,MARTIGNAS-SUR-JALLE,33127,33,75
33127006,1.1208548021417766,20,20,0.8621960016475204,HIGH,NORMAL,GAZOLE,Saint-Jean-d'Illac,33127,33,75
33130002,-2.456790364617731,20,20,-1.8898387420136393,HIGH,NORMAL,GAZOLE,BEGLES,33130,33,75
33130004,-2.756790364617731,20,20,-2.1206079727828704,HIGH,NORMAL,GAZOLE,BèGLES,33130,33,75
33130006,2.9432096353822628,12,12,1.9621397569215082,MEDIUM,NORMAL,GAZOLE,Bègles,33130,33,75
33133002,-0.2628224160774062,20,20,-0.20217108929031247,HIGH,NORMAL,GAZOLE,GALGON,33133,33,75
33133003,17.657605508032653,15,15,12.612575362880467,MEDIUM,HIGH,GAZOLE,GALGON,33133,33,75
33138001,-2.3371244571527887,20,20,-1.7977880439636837,HIGH,NORMAL,GAZOLE,Lanton,33138,33,75
33140006,-0.3607799942650183,20,20,-0.2775230725115525,HIGH,NORMAL,GAZOLE,Cadaujac,33140,33,75
33140009,1.9432096353822619,20,20,1.49477664260174,HIGH,NORMAL,GAZOLE,VILLENAVE D'ORNON,33140,33,75
33140010,13.443209635382262,15,15,9.602292596701616,MEDIUM,ELEVATED,GAZOLE,CADAUJAC,33140,33,75
33140012,-2.156790364617753,20,20,-1.6590695112444251,HIGH,NORMAL,GAZOLE,VILLENAVE D'ORNON,33140,33,75
33150003,3.9432096353822637,20,20,3.03323818106328,HIGH,NORMAL,GAZOLE,CENON,33150,33,75
33160003,-2.2871244571527827,20,20,-1.7593265055021403,HIGH,NORMAL,GAZOLE,SAINT-MéDARD-EN-JALLES,33160,33,75
33167001,-4.856790364617744,20,20,-3.7359925881674956,HIGH,NORMAL,GAZOLE,Saint-Médard-en-Jalles,33160,33,75
33170003,-5.496463013365188,20,20,-4.228048471819376,HIGH,NORMAL,GAZOLE,GRADIGNAN,33170,33,75
33170005,-1.470039658726841,20,20,-1.1307997374821854,HIGH,NORMAL,GAZOLE,GRADIGNAN,33170,33,75
33170008,-0.9567903646177296,20,20,-0.7359925881674843,HIGH,NORMAL,GAZOLE,GRADIGNAN,33170,33,75
33170010,7.0035369866347885,20,20,5.387336143565221,HIGH,ELEVATED,GAZOLE,GRADIGNAN,33170,33,75
33187002,8.193209635382262,20,20,6.302468950294047,HIGH,ELEVATED,GAZOLE,LE HAILLAN,33187,33,75
33190004,-0.075271080892926,20,20,-0.057900831456096924,HIGH,NORMAL,GAZOLE,La Réole,33190,33,75
33190005,9.424728919107082,20,20,7.249791476236217,HIGH,ELEVATED,GAZOLE,Gironde-sur-Dropt,33190,33,75
33200001,0.7932096353822553,20,20,0.6101612579863502,HIGH,NORMAL,GAZOLE,BORDEAUX CAUDERAN,33200,33,75
3320001,2.510284409281097,16,16,1.8256613885680706,MEDIUM,NORMAL,GAZOLE,Lurcy-Lévis,03320,03,84
33210001,8.557605508032655,20,20,6.582773467717426,HIGH,ELEVATED,GAZOLE,LANGON,33210,33,75
33210003,-2.0923944919673376,20,20,-1.6095342245902595,HIGH,NORMAL,GAZOLE,Langon,33210,33,75
33210008,-1.7423944919673313,20,20,-1.3403034553594857,HIGH,NORMAL,GAZOLE,LANGON,33210,33,75
33210010,-2.0923944919673376,20,20,-1.6095342245902595,HIGH,NORMAL,GAZOLE,LANGON,33210,33,75
33210011,-1.2371244571527764,20,20,-0.951634197809828,HIGH,NORMAL,GAZOLE,LANGON,33210,33,75
33220001,-3.9272081393755895,20,20,-3.0209293379812228,HIGH,NORMAL,GAZOLE,PORT-SAINTE-FOY-ET-PONCHAPT,33220,33,75
33220004,2.324728919107076,20,20,1.788253014697751,HIGH,NORMAL,GAZOLE,PORT-SAINTE-FOY-ET-PONCHAPT,33220,33,75
33220006,-4.075271080892941,20,20,-3.134823908379185,HIGH,NORMAL,GAZOLE,PINEUILH,33220,33,75
33220007,0.5614796249979359,20,20,0.4319074038445661,HIGH,NORMAL,GAZOLE,PINEUILH,33220,33,75
33220009,5.861479624997951,5,5,2.6643089204536143,INSUFFICIENT,PROVISIONAL,GAZOLE,PINEUILH,33220,33,75
33230001,-3.2885203750020398,20,20,-2.5296310576938765,HIGH,NORMAL,GAZOLE,COUTRAS,33230,33,75
33230002,-2.488520375002028,20,20,-1.9142464423092524,HIGH,NORMAL,GAZOLE,COUTRAS,33230,33,75
33240003,10.75760550803267,12,12,7.171737005355114,MEDIUM,ELEVATED,GAZOLE,CADILLAC-EN-FRONSADAIS,33240,33,75
33240005,5.131182153394308,20,20,3.947063194918698,HIGH,NORMAL,GAZOLE,Cubzac-les-Ponts,33240,33,75
33240007,-2.3791451978582265,20,20,-1.8301116906601744,HIGH,NORMAL,GAZOLE,SAINT-ANDRé-DE-CUBZAC,33240,33,75
33240010,3.3811821533943114,20,20,2.6009093487648554,HIGH,NORMAL,GAZOLE,ST ANDRE DE CUBZAC,33240,33,75
33240011,7.720854802141782,20,20,5.939119078570602,HIGH,ELEVATED,GAZOLE,Saint-André-de-Cubzac,33240,33,75
33240012,1.5576055080326716,19,19,1.1837801861048305,HIGH,NORMAL,GAZOLE,La Lande-de-Fronsac,33240,33,75
33240013,-2.729145197858233,20,20,-2.0993424598909485,HIGH,NORMAL,GAZOLE,ST ANDRE DE CUBZAC,33240,33,75
33240014,5.4076055080326695,4,4,2.1630422032130676,INSUFFICIENT,PROVISIONAL,GAZOLE,CADILLAC-EN-FRONSADAIS,33240,33,75
33250002,8.809115248699099,10,10,5.505697030436937,LOW,PROVISIONAL,GAZOLE,PAUILLAC,33250,33,75
33250004,-0.8374951472200391,20,20,-0.6442270363231071,HIGH,NORMAL,GAZOLE,PAUILLAC,33250,33,75
33250005,-0.7408847513009155,12,12,-0.4939231675339436,MEDIUM,NORMAL,GAZOLE,PAUILLAC,33250,33,75
33250006,-0.0408847513009149,6,6,-0.02044237565045745,LOW,PROVISIONAL,GAZOLE,PAUILLAC,33250,33,75
33260001,-1.2423944919673309,20,20,-0.9556880707441007,HIGH,NORMAL,GAZOLE,LA TESTE-DE-BUCH,33260,33,75
33260005,-0.5791451978582138,20,20,-0.44549630604477986,HIGH,NORMAL,GAZOLE,LA TESTE-DE-BUCH,33260,33,75
33260010,0.11674965981251795,20,20,0.08980743062501381,HIGH,NORMAL,GAZOLE,La Teste-de-Buch,33260,33,75
33260011,-0.42914519785821925,20,20,-0.33011169066016866,HIGH,NORMAL,GAZOLE,LA TESTE-DE-BUCH,33260,33,75
33260012,-0.44239449196733016,20,20,-0.34030345535948475,HIGH,NORMAL,GAZOLE,LA TESTE,33260,33,75
33270001,-4.206790364617727,20,20,-3.2359925881674823,HIGH,NORMAL,GAZOLE,Bouliac,33270,33,75
33290001,-0.7200396587268458,20,20,-0.5538766605591122,HIGH,NORMAL,GAZOLE,LE PIAN-MéDOC,33290,33,75
33290003,-1.7923944919673258,20,20,-1.3787649938210198,HIGH,NORMAL,GAZOLE,LE PIAN-MéDOC,33290,33,75
33290004,-1.0067903646177463,20,20,-0.7744541266290356,HIGH,NORMAL,GAZOLE,PAREMPUYRE,33290,33,75
33290009,-1.7647696239122976,20,20,-1.357515095317152,HIGH,NORMAL,GAZOLE,BLANQUEFORT,33290,33,75
33300003,-0.5200396587268457,20,20,-0.4000305067129582,HIGH,NORMAL,GAZOLE,BORDEAUX,33300,33,75
33300005,0.22996034127314946,20,20,0.17689257021011498,HIGH,NORMAL,GAZOLE,BORDEAUX,33300,33,75
33310006,13.543209635382262,20,20,10.417853565678662,HIGH,HIGH,GAZOLE,LORMONT,33310,33,75
33310007,8.929960341273157,20,20,6.869200262517813,HIGH,ELEVATED,GAZOLE,LORMONT,33310,33,75
33310008,9.179960341273151,20,20,7.061507954825501,HIGH,ELEVATED,GAZOLE,LORMONT,33310,33,75
33310009,0.193209635382266,20,20,0.14862279644789692,HIGH,NORMAL,GAZOLE,Lormont,33310,33,75
33320003,-1.5567903646177412,20,20,-1.1975310497059548,HIGH,NORMAL,GAZOLE,Eysines,33320,33,75
33320008,-0.7567903646177294,20,20,-0.5821464343213303,HIGH,NORMAL,GAZOLE,EYSINES,33320,33,75
33320009,1.1932096353822668,20,20,0.9178535656786668,HIGH,NORMAL,GAZOLE,LE TAILLAN-MEDOC,33320,33,75
33323001,-1.0567903646177408,20,20,-0.8129156650905698,HIGH,NORMAL,GAZOLE,BèGLES,33130,33,75
33340001,7.959115248699092,19,19,6.04892758901131,HIGH,ELEVATED,GAZOLE,Lesparre-Médoc,33340,33,75
33340003,-2.5776354571918128,20,20,-1.9827965055321637,HIGH,NORMAL,GAZOLE,LESPARRE-MéDOC,33340,33,75
33340004,-0.5408847513009153,20,20,-0.4160651933083964,HIGH,NORMAL,GAZOLE,Lesparre-Médoc,33340,33,75
33350002,-4.177635457191814,20,20,-3.213565736301395,HIGH,NORMAL,GAZOLE,Saint-Magne-de-Castillon,33350,33,75
33350003,-3.977635457191802,20,20,-3.0597195824552323,HIGH,NORMAL,GAZOLE,CASTILLON-LA-BATAILLE,33350,33,75
33360002,-2.1567903646177418,20,20,-1.6590695112444167,HIGH,NORMAL,GAZOLE,Camblanes-et-Meynac,33360,33,75
33360003,8.143209635382266,20,20,6.264007411832512,HIGH,ELEVATED,GAZOLE,LATRESNE,33360,33,75
33370002,-1.7200396587268358,20,20,-1.3231074297898737,HIGH,NORMAL,GAZOLE,TRESSES,33370,33,75
33370005,-1.0567903646177408,20,20,-0.8129156650905698,HIGH,NORMAL,GAZOLE,YVRAC,33370,33,75
33370006,-1.5700396587268413,20,20,-1.2077228144052625,HIGH,NORMAL,GAZOLE,ARTIGUES-PRèS-BORDEAUX,33370,33,75
33370007,-2.364769623912298,20,20,-1.819053556855614,HIGH,NORMAL,GAZOLE,FARGUES-SAINT-HILAIRE,33370,33,75
33370008,0.17996034127316607,20,20,0.13843103174858928,HIGH,NORMAL,GAZOLE,Artigues-près-Bordeaux,33370,33,75
33370014,-1.4700396587268412,20,20,-1.1307997374821854,HIGH,NORMAL,GAZOLE,TRESSES,33370,33,75
33370015,-0.820039658726857,20,20,-0.6307997374821978,HIGH,NORMAL,GAZOLE,ARTIGUES,33370,33,75
33370016,-0.6647696239122967,20,20,-0.5113612491633052,HIGH,NORMAL,GAZOLE,Sallebœuf,33370,33,75
33380001,-2.637124457152789,20,20,-2.0285572747329144,HIGH,NORMAL,GAZOLE,BIGANOS,33380,33,75
33380002,-1.0574957535138867,20,20,-0.8134582719337591,HIGH,NORMAL,GAZOLE,MARCHEPRIME,33380,33,75
33380003,19.72472891910707,1,1,2.8178184170152956,INSUFFICIENT,PROVISIONAL,GAZOLE,Mios,33380,33,75
33380004,-3.0332503401874904,20,20,-2.3332694924519157,HIGH,NORMAL,GAZOLE,MIOS,33380,33,75
33380005,6.116749659812501,9,9,3.6700497958875005,LOW,PROVISIONAL,GAZOLE,MIOS,33380,33,75
33380006,0.9208548021417653,3,3,0.30695160071392175,INSUFFICIENT,PROVISIONAL,GAZOLE,MIOS,33380,33,75
33390001,8.065567471663083,20,20,6.204282670510064,HIGH,ELEVATED,GAZOLE,EYRANS,33390,33,75
33390003,-3.935614716486352,20,20,-3.0273959357587326,HIGH,NORMAL,GAZOLE,BLAYE,33390,33,75
33390004,-2.1356147164863617,20,20,-1.6427805511433553,HIGH,NORMAL,GAZOLE,Saint-Ciers-sur-Gironde,33820,33,75
33400005,-3.5200396587268483,20,20,-2.707722814405268,HIGH,NORMAL,GAZOLE,TALENCE,33400,33,75
33400008,3.1799603412731576,10,10,1.9874752132957236,LOW,PROVISIONAL,GAZOLE,TALENCE,33400,33,75
33400009,-0.02003965872684521,20,20,-0.01541512209757324,HIGH,NORMAL,GAZOLE,TALENCE,33400,33,75
33400011,-4.070039658726855,20,20,-3.1307997374821963,HIGH,NORMAL,GAZOLE,BORDEAUX TALENCE,33400,33,75
33402001,-5.5700396587268335,20,20,-4.284645891328333,HIGH,NORMAL,GAZOLE,Talence,33400,33,75
33410001,11.089230155087222,18,18,8.316922616315416,HIGH,ELEVATED,GAZOLE,CADILLAC,33410,33,75
33410003,-1.6423944919673312,20,20,-1.2633803784364086,HIGH,NORMAL,GAZOLE,Béguey,33410,33,75
33410006,-1.9107698449127792,20,20,-1.4698229576252149,HIGH,NORMAL,GAZOLE,Béguey,33410,33,75
33420002,-0.8832503401874829,20,20,-0.6794233386057561,HIGH,NORMAL,GAZOLE,GRéZILLAC,33420,33,75
33420003,1.3128755428472205,20,20,1.009904263728631,HIGH,NORMAL,GAZOLE,GENISSAC,33420,33,75
33430001,-1.4385203750020437,20,20,-1.1065541346169567,HIGH,NORMAL,GAZOLE,BAZAS,33430,33,75
33430002,8.91147962499797,20,20,6.854984326921515,HIGH,ELEVATED,GAZOLE,BAZAS,33430,33,75
33430005,-1.4885203750020382,20,20,-1.1450156730784908,HIGH,NORMAL,GAZOLE,BAZAS,33430,33,75
33440002,-5.00679036461775,20,20,-3.8513772035521154,HIGH,NORMAL,GAZOLE,AMBARèS-ET-LAGRAVE,33440,33,75
33440004,8.685230376087706,20,20,6.680946443144388,HIGH,ELEVATED,GAZOLE,Saint-Louis-de-Montferrand,33440,33,75
33440006,8.943209635382267,20,20,6.879392027217128,HIGH,ELEVATED,GAZOLE,Ambarès-et-Lagrave,33440,33,75
33450002,-1.906790364617736,20,20,-1.46676181893672,HIGH,NORMAL,GAZOLE,Saint-Sulpice-et-Cameyrac,33450,33,75
33450005,-1.8067903646177474,20,20,-1.3898387420136518,HIGH,NORMAL,GAZOLE,Saint-Loubès,33450,33,75
33450007,-0.0567903646177399,17,17,-0.04197548689137297,MEDIUM,NORMAL,GAZOLE,Saint-Loubès,33450,33,75
33450008,-2.4647696239122867,20,20,-1.8959766337786819,HIGH,NORMAL,GAZOLE,Montussan,33450,33,75
33450009,-1.979145197858227,20,20,-1.522419382967867,HIGH,NORMAL,GAZOLE,Izon,33450,33,75
33460003,9.962875542847211,8,8,5.693071738769835,LOW,PROVISIONAL,GAZOLE,ARSAC,33460,33,75
33460004,-1.5371244571527765,20,20,-1.1824034285790588,HIGH,NORMAL,GAZOLE,MACAU,33460,33,75
33460006,-0.9351873986701322,20,20,-0.7193749220539479,HIGH,NORMAL,GAZOLE,Arcins,33460,33,75
33470001,0.12085480214176458,20,20,0.09296523241674198,HIGH,NORMAL,GAZOLE,GUJAN-MESTRAS,33470,33,75
33470002,2.0208548021417774,20,20,1.5545036939552133,HIGH,NORMAL,GAZOLE,GUJAN-MESTRAS,33470,33,75
33470003,2.562875542847227,20,20,1.9714427252670979,HIGH,NORMAL,GAZOLE,LE TEICH,33470,33,75
33480002,11.274728919107076,18,18,8.456046689330307,HIGH,ELEVATED,GAZOLE,CASTELNAU-DE-MéDOC,33480,33,75
33480003,-2.138520375002033,20,20,-1.645015673078487,HIGH,NORMAL,GAZOLE,Avensan,33480,33,75
33480006,-0.8841055431391682,20,20,-0.6800811870301294,HIGH,NORMAL,GAZOLE,SAINTE-HéLèNE,33480,33,75
33480007,-1.2385203750020324,20,20,-0.9527079807707941,HIGH,NORMAL,GAZOLE,Castelnau-de-Médoc,33480,33,75
33480008,-2.283250340187484,6,6,-1.141625170093742,LOW,PROVISIONAL,GAZOLE,LISTRAC MEDOC,33480,33,75
33490002,10.212875542847218,20,20,7.856058109882475,HIGH,ELEVATED,GAZOLE,Saint-Pierre-d'Aurillac,33490,33,75
33490004,0.7708548021417817,20,20,0.5929652324167551,HIGH,NORMAL,GAZOLE,Saint-Maixant,33490,33,75
33500001,-0.8423944919673305,20,20,-0.6479957630517927,HIGH,NORMAL,GAZOLE,LIBOURNE,33500,33,75
33500004,-3.429145197858222,18,18,-2.5718588983936663,HIGH,NORMAL,GAZOLE,Libourne,33500,33,75
33500005,1.6708548021417715,20,20,1.2852729247244397,HIGH,NORMAL,GAZOLE,LIBOURNE,33500,33,75
33500007,9.070854802141778,20,20,6.977580617032137,HIGH,ELEVATED,GAZOLE,ARVEYRES,33500,33,75
33500008,11.77085480214178,20,20,9.054503693955215,HIGH,ELEVATED,GAZOLE,Libourne,33500,33,75
3350002,1.9602844092811025,20,20,1.5079110840623866,HIGH,NORMAL,GAZOLE,Cérilly,03350,03,84
33502001,9.05760550803268,20,20,6.967388852332831,HIGH,ELEVATED,GAZOLE,LIBOURNE,33500,33,75
33510003,-3.1885203750020286,20,20,-2.452707980770791,HIGH,NORMAL,GAZOLE,Andernos-les-Bains,33510,33,75
33510006,-1.6885203750020383,20,20,-1.298861826924645,HIGH,NORMAL,GAZOLE,Andernos-les-Bains,33510,33,75
33520002,-9.996463013365204,20,20,-7.689586933357849,HIGH,NORMAL,GAZOLE,Bruges,33520,33,75
33520003,-9.546463013365209,20,20,-7.343433087204007,HIGH,NORMAL,GAZOLE,Bruges,33520,33,75
33520005,1.4799603412731561,12,12,0.9866402275154376,MEDIUM,NORMAL,GAZOLE,BRUGES,33520,33,75
